Record #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PMRecord #:  3
Notes :
1.	Sirisha - 39 - F, Normal,
Spontaneous blinks ~ 3 mins
Electrode placement: 1
Ch1, Ch2- vertical channel, Ch3-Hrzontal (L- positive, R - negative)
LPF: order= 4, Cut-off:15 Hz
Only one common reference for Ch-A and Ch-B


6/20/20224:22:42 PM
Volts Data

CH1	CH2	CH3	
-14.671616E-3	-16.975433E-3	272.981822E-6
-14.671460E-3	-16.975008E-3	272.914767E-6
-14.671370E-3	-16.975097E-3	272.959471E-6
-14.671102E-3	-16.974941E-3	273.026526E-6
-14.670610E-3	-16.974136E-3	273.026526E-6
-14.670052E-3	-16.973086E-3	273.004174E-6
-14.669605E-3	-16.972661E-3	273.115933E-6
-14.669292E-3	-16.972885E-3	273.451209E-6
-14.668956E-3	-16.972974E-3	273.875892E-6
-14.668576E-3	-16.972460E-3	274.278224E-6
-14.668420E-3	-16.971767E-3	274.702907E-6
-14.668666E-3	-16.971722E-3	275.306404E-6
-14.669269E-3	-16.972326E-3	276.066363E-6
-14.670007E-3	-16.972795E-3	276.781619E-6
-14.670633E-3	-16.972639E-3	277.273357E-6
-14.671214E-3	-16.972281E-3	277.608633E-6
-14.671862E-3	-16.972549E-3	277.943909E-6
-14.672488E-3	-16.973421E-3	278.323889E-6
-14.672957E-3	-16.974159E-3	278.636813E-6
-14.673203E-3	-16.974203E-3	278.748572E-6
-14.673315E-3	-16.973935E-3	278.770924E-6
-14.673449E-3	-16.974092E-3	278.860331E-6
-14.673539E-3	-16.974695E-3	279.083848E-6
-14.673516E-3	-16.974963E-3	279.329717E-6
-14.673360E-3	-16.974449E-3	279.463828E-6
-14.673337E-3	-16.973689E-3	279.530883E-6
-14.673695E-3	-16.973533E-3	279.732049E-6
-14.674366E-3	-16.974002E-3	280.067325E-6
-14.675125E-3	-16.974382E-3	280.380249E-6
-14.675841E-3	-16.974181E-3	280.492008E-6
-14.676601E-3	-16.973890E-3	280.402601E-6
-14.677517E-3	-16.974360E-3	280.246139E-6
-14.678478E-3	-16.975611E-3	280.022621E-6
-14.679149E-3	-16.976841E-3	279.575586E-6
-14.679462E-3	-16.977422E-3	278.793275E-6
-14.679506E-3	-16.977802E-3	277.854502E-6
-14.679551E-3	-16.978674E-3	276.960433E-6
-14.679573E-3	-16.980037E-3	276.267529E-6
-14.679439E-3	-16.981043E-3	275.686383E-6
-14.679126E-3	-16.981088E-3	275.127590E-6
-14.678814E-3	-16.980641E-3	274.702907E-6
-14.678769E-3	-16.980462E-3	274.546444E-6
-14.678948E-3	-16.980641E-3	274.680555E-6
-14.679216E-3	-16.980462E-3	274.904072E-6
-14.679462E-3	-16.979568E-3	274.971128E-6
-14.679775E-3	-16.978472E-3	274.837017E-6
-14.680289E-3	-16.978070E-3	274.635851E-6
-14.680937E-3	-16.978428E-3	274.367630E-6
-14.681473E-3	-16.978741E-3	273.965299E-6
-14.681719E-3	-16.978450E-3	273.294747E-6
-14.681742E-3	-16.977914E-3	272.534788E-6
-14.681630E-3	-16.977780E-3	271.841884E-6
-14.681406E-3	-16.978048E-3	271.305442E-6
-14.680959E-3	-16.977958E-3	270.791352E-6
-14.680289E-3	-16.977131E-3	270.187855E-6
-14.679573E-3	-16.976081E-3	269.606709E-6
-14.678992E-3	-16.975656E-3	269.182026E-6
-14.678568E-3	-16.975969E-3	269.003212E-6
-14.678143E-3	-16.976237E-3	268.891454E-6
-14.677674E-3	-16.975902E-3	268.757343E-6
-14.677338E-3	-16.975343E-3	268.578529E-6
-14.677294E-3	-16.975299E-3	268.489122E-6
-14.677472E-3	-16.975746E-3	268.489122E-6
-14.677718E-3	-16.975902E-3	268.466771E-6
-14.677987E-3	-16.975231E-3	268.332660E-6
-14.678366E-3	-16.974226E-3	268.265605E-6
-14.678948E-3	-16.973667E-3	268.511474E-6
-14.679663E-3	-16.973533E-3	269.204378E-6
-14.680155E-3	-16.973108E-3	270.254910E-6
-14.680311E-3	-16.971923E-3	271.506608E-6
-14.680177E-3	-16.970560E-3	272.892416E-6
-14.679931E-3	-16.969867E-3	274.345279E-6
-14.679573E-3	-16.969956E-3	275.731087E-6
-14.679104E-3	-16.970158E-3	276.803970E-6
-14.678635E-3	-16.969934E-3	277.385116E-6
-14.678411E-3	-16.969711E-3	277.586281E-6
-14.678679E-3	-16.970113E-3	277.608633E-6
-14.679372E-3	-16.971074E-3	277.563930E-6
-14.680222E-3	-16.971722E-3	277.340412E-6
-14.681026E-3	-16.971610E-3	276.893377E-6
-14.681764E-3	-16.971231E-3	276.334584E-6
-14.682479E-3	-16.971409E-3	275.887549E-6
-14.682993E-3	-16.972214E-3	275.529921E-6
-14.683083E-3	-16.972885E-3	275.105238E-6
-14.682703E-3	-16.972974E-3	274.389982E-6
-14.682077E-3	-16.972929E-3	273.518264E-6
-14.681518E-3	-16.973466E-3	272.713602E-6
-14.681093E-3	-16.974516E-3	272.154808E-6
-14.680646E-3	-16.975231E-3	271.819532E-6
-14.680155E-3	-16.975053E-3	271.618366E-6
-14.679775E-3	-16.974404E-3	271.685421E-6
-14.679685E-3	-16.974092E-3	272.110105E-6
-14.679819E-3	-16.974181E-3	272.892416E-6
-14.679931E-3	-16.973980E-3	273.764133E-6
-14.679931E-3	-16.973153E-3	274.479389E-6
-14.679976E-3	-16.972214E-3	275.015831E-6
-14.680266E-3	-16.972013E-3	275.529921E-6
-14.680736E-3	-16.972549E-3	276.044011E-6
-14.681183E-3	-16.973019E-3	276.446342E-6
-14.681518E-3	-16.972862E-3	276.669860E-6
-14.681853E-3	-16.972527E-3	276.826322E-6
-14.682211E-3	-16.972706E-3	277.005136E-6
-14.682546E-3	-16.973443E-3	277.206302E-6
-14.682613E-3	-16.973980E-3	277.251005E-6
-14.682367E-3	-16.973913E-3	276.982784E-6
-14.681987E-3	-16.973734E-3	276.491046E-6
-14.681719E-3	-16.974203E-3	275.999308E-6
-14.681563E-3	-16.975321E-3	275.596976E-6
-14.681362E-3	-16.976215E-3	275.194645E-6
-14.681093E-3	-16.976327E-3	274.725258E-6
-14.680937E-3	-16.976058E-3	274.322927E-6
-14.681093E-3	-16.976126E-3	274.188817E-6
-14.681540E-3	-16.976573E-3	274.345279E-6
-14.682010E-3	-16.976640E-3	274.635851E-6
-14.682367E-3	-16.975969E-3	274.948776E-6
-14.682636E-3	-16.975075E-3	275.351107E-6
-14.682926E-3	-16.974784E-3	275.954604E-6
-14.683127E-3	-16.975030E-3	276.781619E-6
-14.683083E-3	-16.974986E-3	277.698040E-6
-14.682792E-3	-16.974203E-3	278.547406E-6
-14.682479E-3	-16.973265E-3	279.374421E-6
-14.682412E-3	-16.972974E-3	280.313194E-6
-14.682591E-3	-16.973399E-3	281.363726E-6
-14.682814E-3	-16.973779E-3	282.324851E-6
-14.682993E-3	-16.973555E-3	283.040106E-6
-14.683172E-3	-16.973153E-3	283.531845E-6
-14.683463E-3	-16.973153E-3	283.911824E-6
-14.683753E-3	-16.973354E-3	284.157693E-6
-14.683798E-3	-16.972907E-3	284.135342E-6
-14.683552E-3	-16.971409E-3	283.755362E-6
-14.683172E-3	-16.969554E-3	283.174217E-6
-14.682814E-3	-16.968347E-3	282.637775E-6
-14.682479E-3	-16.967945E-3	282.280147E-6
-14.682032E-3	-16.967677E-3	282.011926E-6
-14.681540E-3	-16.967162E-3	281.743705E-6
-14.681272E-3	-16.966850E-3	281.542540E-6
-14.681406E-3	-16.967498E-3	281.564891E-6
-14.681898E-3	-16.968973E-3	281.766057E-6
-14.682546E-3	-16.970471E-3	281.989574E-6
-14.683150E-3	-16.971476E-3	282.078981E-6
-14.683843E-3	-16.972415E-3	282.056630E-6
-14.684647E-3	-16.973913E-3	282.078981E-6
-14.685430E-3	-16.975790E-3	282.146037E-6
-14.685966E-3	-16.977176E-3	282.101333E-6
-14.686100E-3	-16.977534E-3	281.855464E-6
-14.685988E-3	-16.977333E-3	281.520188E-6
-14.685899E-3	-16.977422E-3	281.274319E-6
-14.685877E-3	-16.977891E-3	281.184912E-6
-14.685810E-3	-16.978160E-3	281.140208E-6
-14.685676E-3	-16.977891E-3	280.983746E-6
-14.685676E-3	-16.977578E-3	280.737877E-6
-14.685921E-3	-16.977914E-3	280.559063E-6
-14.686368E-3	-16.978718E-3	280.447304E-6
-14.686815E-3	-16.979143E-3	280.179083E-6
-14.687218E-3	-16.978741E-3	279.642642E-6
-14.687687E-3	-16.978048E-3	278.882682E-6
-14.688335E-3	-16.977847E-3	278.145075E-6
-14.689006E-3	-16.978115E-3	277.474523E-6
-14.689453E-3	-16.978115E-3	276.781619E-6
-14.689587E-3	-16.977444E-3	275.932252E-6
-14.689565E-3	-16.976684E-3	275.082886E-6
-14.689609E-3	-16.976640E-3	274.389982E-6
-14.689632E-3	-16.977243E-3	273.942947E-6
-14.689475E-3	-16.977578E-3	273.630023E-6
-14.689162E-3	-16.977176E-3	273.384154E-6
-14.688872E-3	-16.976528E-3	273.227692E-6
-14.688849E-3	-16.976416E-3	273.272395E-6
-14.689051E-3	-16.976818E-3	273.585320E-6
-14.689319E-3	-16.976975E-3	273.942947E-6
-14.689632E-3	-16.976438E-3	274.211168E-6
-14.690168E-3	-16.975835E-3	274.434686E-6
-14.691085E-3	-16.975991E-3	274.769962E-6
-14.692247E-3	-16.976885E-3	275.239348E-6
-14.693275E-3	-16.977690E-3	275.753438E-6
-14.693968E-3	-16.977891E-3	276.245177E-6
-14.694370E-3	-16.977936E-3	276.803970E-6
-14.694616E-3	-16.978450E-3	277.608633E-6
-14.694683E-3	-16.979322E-3	278.636813E-6
-14.694527E-3	-16.979747E-3	279.664993E-6
-14.694236E-3	-16.979277E-3	280.559063E-6
-14.694035E-3	-16.978450E-3	281.341374E-6
-14.694192E-3	-16.978070E-3	282.078981E-6
-14.694594E-3	-16.978160E-3	282.749534E-6
-14.695019E-3	-16.978048E-3	283.151865E-6
-14.695376E-3	-16.977333E-3	283.196568E-6
-14.695778E-3	-16.976595E-3	282.928348E-6
-14.696315E-3	-16.976573E-3	282.548368E-6
-14.696896E-3	-16.977109E-3	282.123685E-6
-14.697298E-3	-16.977377E-3	281.542540E-6
-14.697365E-3	-16.976863E-3	280.782580E-6
-14.697187E-3	-16.976014E-3	279.977918E-6
-14.696941E-3	-16.975544E-3	279.352069E-6
-14.696561E-3	-16.975388E-3	279.016793E-6
-14.695913E-3	-16.974874E-3	278.882682E-6
-14.695041E-3	-16.973644E-3	278.882682E-6
-14.694169E-3	-16.972348E-3	279.128551E-6
-14.693543E-3	-16.971745E-3	279.754400E-6
-14.693230E-3	-16.971812E-3	280.693173E-6
-14.693029E-3	-16.971812E-3	281.721354E-6
-14.692895E-3	-16.971476E-3	282.615423E-6
-14.692940E-3	-16.971320E-3	283.442438E-6
-14.693253E-3	-16.971990E-3	284.291804E-6
-14.693677E-3	-16.973220E-3	285.118818E-6
-14.693968E-3	-16.974047E-3	285.767019E-6
-14.693990E-3	-16.973913E-3	286.079943E-6
-14.693990E-3	-16.973332E-3	286.169350E-6
-14.694102E-3	-16.973086E-3	286.258757E-6
-14.694348E-3	-16.973265E-3	286.392868E-6
-14.694527E-3	-16.973153E-3	286.281109E-6
-14.694549E-3	-16.972505E-3	285.610557E-6
-14.694482E-3	-16.971901E-3	284.314156E-6
-14.694393E-3	-16.972080E-3	282.570720E-6
-14.694236E-3	-16.972885E-3	280.648470E-6
-14.693856E-3	-16.973555E-3	278.659165E-6
-14.693342E-3	-16.973622E-3	276.714563E-6
-14.692985E-3	-16.973644E-3	275.038183E-6
-14.692985E-3	-16.974248E-3	273.920596E-6
-14.693230E-3	-16.975276E-3	273.384154E-6
-14.693454E-3	-16.975835E-3	273.160636E-6
-14.693454E-3	-16.975477E-3	273.026526E-6
-14.693342E-3	-16.974740E-3	272.870064E-6
-14.693208E-3	-16.974404E-3	272.735953E-6
-14.693052E-3	-16.974472E-3	272.668898E-6
-14.692739E-3	-16.974226E-3	272.601843E-6
-14.692314E-3	-16.973332E-3	272.668898E-6
-14.692001E-3	-16.972393E-3	273.138285E-6
-14.692046E-3	-16.972236E-3	274.255872E-6
-14.692314E-3	-16.972795E-3	275.999308E-6
-14.692627E-3	-16.973309E-3	278.100371E-6
-14.692828E-3	-16.973332E-3	280.313194E-6
-14.693096E-3	-16.973354E-3	282.548368E-6
-14.693521E-3	-16.973957E-3	284.783542E-6
-14.694013E-3	-16.974896E-3	286.906958E-6
-14.694303E-3	-16.975276E-3	288.650393E-6
-14.694348E-3	-16.974717E-3	289.835036E-6
-14.694348E-3	-16.973868E-3	290.550292E-6
-14.694549E-3	-16.973577E-3	290.997326E-6
-14.694884E-3	-16.973846E-3	291.198492E-6
-14.695175E-3	-16.973957E-3	291.042030E-6
-14.695331E-3	-16.973510E-3	290.416181E-6
-14.695488E-3	-16.973108E-3	289.544463E-6
-14.695756E-3	-16.973399E-3	288.605690E-6
-14.696091E-3	-16.974159E-3	287.756324E-6
-14.696270E-3	-16.974539E-3	286.906958E-6
-14.696248E-3	-16.974114E-3	286.057591E-6
-14.696158E-3	-16.973443E-3	285.297632E-6
-14.696158E-3	-16.973376E-3	284.850597E-6
-14.696158E-3	-16.973846E-3	284.738839E-6
-14.696002E-3	-16.974114E-3	284.783542E-6
-14.695667E-3	-16.973779E-3	284.872949E-6
-14.695376E-3	-16.973376E-3	285.096467E-6
-14.695399E-3	-16.973644E-3	285.610557E-6
-14.695622E-3	-16.974427E-3	286.415219E-6
-14.695868E-3	-16.974874E-3	287.353992E-6
-14.695980E-3	-16.974449E-3	288.248062E-6
-14.696002E-3	-16.973644E-3	289.186835E-6
-14.696024E-3	-16.973153E-3	290.237367E-6
-14.695935E-3	-16.973019E-3	291.354954E-6
-14.695577E-3	-16.972482E-3	292.249024E-6
-14.694951E-3	-16.971320E-3	292.740762E-6
-14.694348E-3	-16.970180E-3	292.852521E-6
-14.693968E-3	-16.969867E-3	292.763114E-6
-14.693789E-3	-16.970359E-3	292.494893E-6
-14.693677E-3	-16.970783E-3	292.003155E-6
-14.693610E-3	-16.970716E-3	291.243196E-6
-14.693744E-3	-16.970672E-3	290.438533E-6
-14.694214E-3	-16.971342E-3	289.790332E-6
-14.694817E-3	-16.972527E-3	289.276242E-6
-14.695331E-3	-16.973376E-3	288.784504E-6
-14.695644E-3	-16.973421E-3	288.158655E-6
-14.695890E-3	-16.973108E-3	287.488103E-6
-14.696226E-3	-16.973086E-3	286.884606E-6
-14.696471E-3	-16.973220E-3	286.370516E-6
-14.696427E-3	-16.972840E-3	285.811722E-6
-14.696091E-3	-16.971767E-3	285.163522E-6
-14.695667E-3	-16.970694E-3	284.515321E-6
-14.695421E-3	-16.970515E-3	284.023583E-6
-14.695331E-3	-16.971141E-3	283.665955E-6
-14.695264E-3	-16.971789E-3	283.308327E-6
-14.695175E-3	-16.971990E-3	282.838941E-6
-14.695220E-3	-16.972125E-3	282.369554E-6
-14.695466E-3	-16.972773E-3	282.034278E-6
-14.695801E-3	-16.973734E-3	281.833112E-6
-14.695980E-3	-16.974226E-3	281.564891E-6
-14.695935E-3	-16.973913E-3	281.095505E-6
-14.695801E-3	-16.973421E-3	280.514359E-6
-14.695756E-3	-16.973488E-3	279.977918E-6
-14.695689E-3	-16.973935E-3	279.530883E-6
-14.695421E-3	-16.973980E-3	279.083848E-6
-14.694929E-3	-16.973287E-3	278.592110E-6
-14.694393E-3	-16.972460E-3	278.145075E-6
-14.694035E-3	-16.972236E-3	277.943909E-6
-14.693901E-3	-16.972505E-3	277.966261E-6
-14.693789E-3	-16.972572E-3	278.055668E-6
-14.693722E-3	-16.972080E-3	278.145075E-6
-14.693744E-3	-16.971700E-3	278.279185E-6
-14.693990E-3	-16.972147E-3	278.614461E-6
-14.694326E-3	-16.973220E-3	279.083848E-6
-14.694527E-3	-16.973980E-3	279.441476E-6
-14.694639E-3	-16.973957E-3	279.620290E-6
-14.694817E-3	-16.973667E-3	279.709697E-6
-14.695197E-3	-16.973846E-3	279.910862E-6
-14.695689E-3	-16.974360E-3	280.223787E-6
-14.696069E-3	-16.974382E-3	280.492008E-6
-14.696203E-3	-16.973577E-3	280.469656E-6
-14.696203E-3	-16.972549E-3	280.067325E-6
-14.696136E-3	-16.972102E-3	279.374421E-6
-14.695957E-3	-16.972169E-3	278.480351E-6
-14.695533E-3	-16.972035E-3	277.429819E-6
-14.694840E-3	-16.971387E-3	276.289880E-6
-14.694124E-3	-16.970873E-3	275.284052E-6
-14.693566E-3	-16.971141E-3	274.635851E-6
-14.693186E-3	-16.972013E-3	274.322927E-6
-14.692828E-3	-16.972639E-3	274.166465E-6
-14.692493E-3	-16.972616E-3	273.965299E-6
-14.692314E-3	-16.972482E-3	273.719430E-6
-14.692470E-3	-16.972817E-3	273.518264E-6
-14.692917E-3	-16.973443E-3	273.317099E-6
-14.693499E-3	-16.973555E-3	272.959471E-6
-14.694124E-3	-16.972817E-3	272.333622E-6
-14.694884E-3	-16.972035E-3	271.573663E-6
-14.695846E-3	-16.972058E-3	270.836055E-6
-14.696851E-3	-16.972840E-3	270.232558E-6
-14.697656E-3	-16.973555E-3	269.629061E-6
-14.698170E-3	-16.973779E-3	269.003212E-6
-14.698483E-3	-16.973935E-3	268.511474E-6
-14.698796E-3	-16.974539E-3	268.332660E-6
-14.698997E-3	-16.975343E-3	268.444419E-6
-14.698975E-3	-16.975477E-3	268.645585E-6
-14.698751E-3	-16.974628E-3	268.734992E-6
-14.698505E-3	-16.973421E-3	268.712640E-6
-14.698505E-3	-16.972683E-3	268.712640E-6
-14.698640E-3	-16.972438E-3	268.690288E-6
-14.698751E-3	-16.971990E-3	268.511474E-6
-14.698662E-3	-16.971186E-3	268.109143E-6
-14.698483E-3	-16.970605E-3	267.706811E-6
-14.698282E-3	-16.970940E-3	267.505646E-6
-14.697991E-3	-16.971946E-3	267.639756E-6
-14.697500E-3	-16.972683E-3	267.975032E-6
-14.696874E-3	-16.972728E-3	268.399715E-6
-14.696404E-3	-16.972616E-3	268.891454E-6
-14.696293E-3	-16.972974E-3	269.517303E-6
-14.696449E-3	-16.973689E-3	270.098448E-6
-14.696673E-3	-16.973935E-3	270.366669E-6
-14.696851E-3	-16.973443E-3	270.143151E-6
-14.697097E-3	-16.972840E-3	269.539654E-6
-14.697544E-3	-16.972840E-3	268.690288E-6
-14.698058E-3	-16.973332E-3	267.684460E-6
-14.698416E-3	-16.973488E-3	266.432762E-6
-14.698572E-3	-16.973041E-3	265.002251E-6
-14.698707E-3	-16.972594E-3	263.616443E-6
-14.698997E-3	-16.972907E-3	262.498856E-6
-14.699444E-3	-16.973823E-3	261.694193E-6
-14.699847E-3	-16.974583E-3	261.113048E-6
-14.700182E-3	-16.974762E-3	260.643661E-6
-14.700629E-3	-16.974941E-3	260.375440E-6
-14.701255E-3	-16.975679E-3	260.375440E-6
-14.701925E-3	-16.976796E-3	260.576606E-6
-14.702328E-3	-16.977400E-3	260.755420E-6
-14.702395E-3	-16.977131E-3	260.844827E-6
-14.702260E-3	-16.976550E-3	260.934234E-6
-14.702104E-3	-16.976371E-3	261.224806E-6
-14.701925E-3	-16.976371E-3	261.761248E-6
-14.701590E-3	-16.975813E-3	262.387097E-6
-14.701143E-3	-16.974472E-3	262.990594E-6
-14.700763E-3	-16.973108E-3	263.594091E-6
-14.700651E-3	-16.972572E-3	264.286995E-6
-14.700808E-3	-16.972862E-3	265.002251E-6
-14.701054E-3	-16.973265E-3	265.538692E-6
-14.701299E-3	-16.973533E-3	265.739858E-6
-14.701679E-3	-16.974159E-3	265.784562E-6
-14.702305E-3	-16.975656E-3	265.873969E-6
-14.703043E-3	-16.977578E-3	266.097486E-6
-14.703646E-3	-16.978830E-3	266.365707E-6
-14.704093E-3	-16.978987E-3	266.633928E-6
-14.704540E-3	-16.978629E-3	267.013907E-6
-14.705122E-3	-16.978562E-3	267.684460E-6
-14.705792E-3	-16.978696E-3	268.645585E-6
-14.706351E-3	-16.978383E-3	269.696116E-6
-14.706776E-3	-16.977444E-3	270.746648E-6
-14.707111E-3	-16.976640E-3	271.774828E-6
-14.707468E-3	-16.976751E-3	272.870064E-6
-14.707670E-3	-16.977601E-3	273.898244E-6
-14.707491E-3	-16.978294E-3	274.613500E-6
-14.706977E-3	-16.978428E-3	274.881721E-6
-14.706306E-3	-16.978428E-3	274.747610E-6
-14.705747E-3	-16.978808E-3	274.389982E-6
-14.705256E-3	-16.979255E-3	273.853540E-6
-14.704764E-3	-16.978987E-3	273.115933E-6
-14.704384E-3	-16.977824E-3	272.221863E-6
-14.704317E-3	-16.976617E-3	271.327794E-6
-14.704719E-3	-16.976237E-3	270.679593E-6
-14.705434E-3	-16.976662E-3	270.321965E-6
-14.706172E-3	-16.977131E-3	270.098448E-6
-14.706731E-3	-16.977198E-3	269.941986E-6
-14.707200E-3	-16.977333E-3	269.919634E-6
-14.707580E-3	-16.978048E-3	270.098448E-6
-14.707781E-3	-16.979009E-3	270.478427E-6
-14.707625E-3	-16.979411E-3	270.813704E-6
-14.707178E-3	-16.978920E-3	271.037221E-6
-14.706664E-3	-16.978182E-3	271.216035E-6
-14.706239E-3	-16.977869E-3	271.506608E-6
-14.705881E-3	-16.977824E-3	271.864235E-6
-14.705412E-3	-16.977243E-3	272.087753E-6
-14.704853E-3	-16.975947E-3	272.065401E-6
-14.704384E-3	-16.974650E-3	271.908939E-6
-14.704227E-3	-16.974248E-3	271.774828E-6
-14.704295E-3	-16.974628E-3	271.685421E-6
-14.704406E-3	-16.975030E-3	271.484256E-6
-14.704496E-3	-16.975097E-3	271.171331E-6
-14.704630E-3	-16.975321E-3	270.925462E-6
-14.704898E-3	-16.976170E-3	270.947814E-6
-14.705189E-3	-16.977288E-3	271.305442E-6
-14.705256E-3	-16.977824E-3	271.819532E-6
-14.705077E-3	-16.977422E-3	272.355974E-6
-14.704809E-3	-16.976818E-3	273.004174E-6
-14.704607E-3	-16.976751E-3	273.875892E-6
-14.704339E-3	-16.977109E-3	274.904072E-6
-14.703847E-3	-16.977087E-3	275.842845E-6
-14.703110E-3	-16.976394E-3	276.558101E-6
-14.702372E-3	-16.975656E-3	277.094543E-6
-14.701903E-3	-16.975544E-3	277.563930E-6
-14.701702E-3	-16.975880E-3	277.921557E-6
-14.701635E-3	-16.975813E-3	278.010964E-6
-14.701679E-3	-16.975053E-3	277.720392E-6
-14.701970E-3	-16.974293E-3	277.273357E-6
-14.702618E-3	-16.974270E-3	276.893377E-6
-14.703490E-3	-16.974829E-3	276.647508E-6
-14.704429E-3	-16.975142E-3	276.401639E-6
-14.705367E-3	-16.974896E-3	276.111066E-6
-14.706440E-3	-16.974829E-3	275.842845E-6
-14.707580E-3	-16.975611E-3	275.775790E-6
-14.708586E-3	-16.977042E-3	275.976956E-6
-14.709145E-3	-16.978160E-3	276.312232E-6
-14.709212E-3	-16.978562E-3	276.669860E-6
-14.709011E-3	-16.978741E-3	277.094543E-6
-14.708720E-3	-16.979277E-3	277.608633E-6
-14.708407E-3	-16.979858E-3	278.189778E-6
-14.707893E-3	-16.979724E-3	278.636813E-6
-14.707178E-3	-16.978562E-3	278.882682E-6
-14.706440E-3	-16.977131E-3	279.061496E-6
-14.705837E-3	-16.976237E-3	279.307365E-6
-14.705211E-3	-16.975813E-3	279.508531E-6
-14.704406E-3	-16.975209E-3	279.463828E-6
-14.703356E-3	-16.974337E-3	278.994441E-6
-14.702305E-3	-16.973868E-3	278.212130E-6
-14.701433E-3	-16.974427E-3	277.407467E-6
-14.700763E-3	-16.975679E-3	276.625156E-6
-14.700204E-3	-16.976640E-3	275.842845E-6
-14.699712E-3	-16.976841E-3	274.993479E-6
-14.699489E-3	-16.976796E-3	274.211168E-6
-14.699623E-3	-16.977020E-3	273.630023E-6
-14.699958E-3	-16.977265E-3	273.160636E-6
-14.700226E-3	-16.976751E-3	272.668898E-6
-14.700338E-3	-16.975343E-3	272.065401E-6
-14.700338E-3	-16.973868E-3	271.439552E-6
-14.700383E-3	-16.973175E-3	270.925462E-6
-14.700405E-3	-16.973197E-3	270.478427E-6
-14.700316E-3	-16.973220E-3	269.941986E-6
-14.700092E-3	-16.972907E-3	269.204378E-6
-14.699958E-3	-16.972773E-3	268.444419E-6
-14.700025E-3	-16.973309E-3	267.818570E-6
-14.700226E-3	-16.974136E-3	267.326832E-6
-14.700405E-3	-16.974404E-3	266.857445E-6
-14.700517E-3	-16.973846E-3	266.343355E-6
-14.700674E-3	-16.973108E-3	265.873969E-6
-14.700897E-3	-16.972885E-3	265.650451E-6
-14.701098E-3	-16.972952E-3	265.583396E-6
-14.701031E-3	-16.972572E-3	265.561044E-6
-14.700696E-3	-16.971543E-3	265.426934E-6
-14.700316E-3	-16.970672E-3	265.292823E-6
-14.700137E-3	-16.970761E-3	265.248120E-6
-14.700159E-3	-16.971633E-3	265.181065E-6
-14.700294E-3	-16.972415E-3	265.024602E-6
-14.700450E-3	-16.972728E-3	264.890492E-6
-14.700718E-3	-16.973063E-3	265.136361E-6
-14.701121E-3	-16.973913E-3	266.119838E-6
-14.701545E-3	-16.974896E-3	267.773867E-6
-14.701813E-3	-16.975075E-3	269.718468E-6
-14.701881E-3	-16.974226E-3	271.618366E-6
-14.701948E-3	-16.973063E-3	273.361802E-6
-14.702059E-3	-16.972370E-3	274.926424E-6
-14.702149E-3	-16.972013E-3	276.267529E-6
-14.702059E-3	-16.971253E-3	277.206302E-6
-14.701791E-3	-16.969845E-3	277.608633E-6
-14.701523E-3	-16.968481E-3	277.698040E-6
-14.701366E-3	-16.967833E-3	277.720392E-6
-14.701277E-3	-16.967632E-3	277.720392E-6
-14.701121E-3	-16.967162E-3	277.698040E-6
-14.700942E-3	-16.966268E-3	277.653337E-6
-14.700897E-3	-16.965665E-3	277.742743E-6
-14.701054E-3	-16.965955E-3	278.122723E-6
-14.701210E-3	-16.966738E-3	278.748572E-6
-14.701121E-3	-16.967140E-3	279.396772E-6
-14.700696E-3	-16.966894E-3	279.910862E-6
-14.700137E-3	-16.966693E-3	280.380249E-6
-14.699623E-3	-16.967162E-3	280.961394E-6
-14.699109E-3	-16.967922E-3	281.631947E-6
-14.698461E-3	-16.968101E-3	282.235444E-6
-14.697701E-3	-16.967319E-3	282.704830E-6
-14.697053E-3	-16.966313E-3	283.129513E-6
-14.696673E-3	-16.965844E-3	283.710659E-6
-14.696449E-3	-16.965821E-3	284.448266E-6
-14.696158E-3	-16.965576E-3	285.141170E-6
-14.695823E-3	-16.964905E-3	285.610557E-6
-14.695600E-3	-16.964436E-3	285.923481E-6
-14.695622E-3	-16.964749E-3	286.124647E-6
-14.695846E-3	-16.965464E-3	286.079943E-6
-14.696091E-3	-16.965732E-3	285.565853E-6
-14.696337E-3	-16.965240E-3	284.492970E-6
-14.696807E-3	-16.964749E-3	283.107162E-6
-14.697522E-3	-16.964927E-3	281.654298E-6
-14.698394E-3	-16.965508E-3	280.357897E-6
-14.699154E-3	-16.965732E-3	279.195607E-6
-14.699757E-3	-16.965352E-3	278.279185E-6
-14.700294E-3	-16.965039E-3	277.720392E-6
-14.700852E-3	-16.965419E-3	277.653337E-6
-14.701322E-3	-16.966313E-3	278.010964E-6
-14.701568E-3	-16.966850E-3	278.547406E-6
-14.701545E-3	-16.966827E-3	279.083848E-6
-14.701366E-3	-16.966872E-3	279.642642E-6
-14.701165E-3	-16.967542E-3	280.246139E-6
